200 45
43 126 50
43 127 15
43 128 47
43 129 12
43 130 22
43 131 28
43 132 16
43 133 31
43 134 41
43 135 24
43 136 17
43 137 23
43 138 47
43 139 11
43 140 13
43 141 37
43 142 28
43 143 17
43 144 18
43 145 33
43 146 12
43 147 32
43 148 36
43 149 29
43 150 28
43 151 31
43 152 17
43 153 27
43 154 35
43 155 25
43 156 9
43 157 11
43 158 22
43 159 2
43 160 48
43 161 1
43 162 25
43 163 26
43 164 49
43 165 11
43 166 32
43 167 10
43 168 40
43 169 22
43 170 35
43 171 7
43 172 50
43 173 50
43 174 18
43 175 44
43 176 22
43 177 18
43 178 7
43 179 25
43 180 33
43 181 33
43 182 13
43 183 5
43 184 25
43 185 6
43 186 24
43 187 33
43 188 31
43 189 5
43 190 29
43 191 35
43 192 31
43 193 25
43 194 32
43 195 38
43 196 32
43 197 41
43 198 38
43 199 49
43 200 22
44 45 41
44 46 42
44 47 39
44 48 15
44 49 42
44 50 9
44 51 45
44 52 21
44 53 12
44 54 39
44 55 32
44 56 38
44 57 2
44 58 47
44 59 45
44 60 38
44 61 2
44 62 32
44 63 4
44 64 26
44 65 5
44 66 25
44 67 23
44 68 9
44 69 23
44 70 9
44 71 2
44 72 2
44 73 3
44 74 2
44 75 12
44 76 12
44 77 35
44 78 10
44 79 49
44 80 17
44 81 29
44 82 23
44 83 50
44 84 30
44 85 37
44 86 20
44 87 40
44 88 28
44 89 23
44 90 34
44 91 32
44 92 22
44 93 5
44 94 15
44 95 33
44 96 48
44 97 1
44 98 42
44 99 32
44 100 41
44 101 38
44 102 31
44 103 25
44 104 50
44 105 2
44 106 5
44 107 35
44 108 30
44 109 33
44 110 27
44 111 40
44 112 34
44 113 5
44 114 10
44 115 14
44 116 40
44 117 5
44 118 25
44 119 11
44 120 34
44 121 31
44 122 22
44 123 49
44 124 9
44 125 39
44 126 22
44 127 43
44 128 18
44 129 34
44 130 50
44 131 23
44 132 10
44 133 43
44 134 38
44 135 26
44 136 20
44 137 9
44 138 9
44 139 12
44 140 34
44 141 10
44 142 19
44 143 34
44 144 34
44 145 35
44 146 44
44 147 19
44 148 5
44 149 20
44 150 29
44 151 17
44 152 49
44 153 21
44 154 9
44 155 34
44 156 25
44 157 24
44 158 46
44 159 20
44 160 40
44 161 11
44 162 25
44 163 10
44 164 34
44 165 31
44 166 23
44 167 34
44 168 27
44 169 49
44 170 40
44 171 18
44 172 16
44 173 14
44 174 43
44 175 23
44 176 32
44 177 1
44 178 33
44 179 30
44 180 14
44 181 6
44 182 16
44 183 43
44 184 42
44 185 19
44 186 32
44 187 25
44 188 23
44 189 49
44 190 36
44 191 23
44 192 12
44 193 26
44 194 16
44 195 11
44 196 36
44 197 22
44 198 20
44 199 44
44 200 4
45 46 43
45 47 43
45 48 24
45 49 9
45 50 23
45 51 12
45 52 9
45 53 48
45 54 21
45 55 46
45 56 3
45 57 18
45 58 19
45 59 26
45 60 21
45 61 12
45 62 4
45 63 40
45 64 41
45 65 47
45 66 17
45 67 10
45 68 25
45 69 3
45 70 8
45 71 12
45 72 10
45 73 4
45 74 6
45 75 34
45 76 20
45 77 45
45 78 43
45 79 22
45 80 44
45 81 1
45 82 11
45 83 16
45 84 22
45 85 11
45 86 31
45 87 8
45 88 24
45 89 19
45 90 41
45 91 27
45 92 13
45 93 21
45 94 8
45 95 17
45 96 43
45 97 22
45 98 20
45 99 29
45 100 33
45 101 32
45 102 46
45 103 41
45 104 22
45 105 15
45 106 4
45 107 11
45 108 4
45 109 37
45 110 42
45 111 14
45 112 47
45 113 19
45 114 14
45 115 44
45 116 49
45 117 19
45 118 35
45 119 29
45 120 6
45 121 45
45 122 11
45 123 47
45 124 43
45 125 49
45 126 37
45 127 46
45 128 26
45 129 14
45 130 34
45 131 14
45 132 19
45 133 23
45 134 12
45 135 14
45 136 41
45 137 5
45 138 48
45 139 21
45 140 17
45 141 38
45 142 21
45 143 28
45 144 38
45 145 15
45 146 36
45 147 3
45 148 13
45 149 9
45 150 28
45 151 16
45 152 24
45 153 6
45 154 8
45 155 48
45 156 2
45 157 20
45 158 11
45 159 15
45 160 12
45 161 18
45 162 25
45 163 9
45 164 9
45 165 16
45 166 38
45 167 6
45 168 2
45 169 42
45 170 33
45 171 32
45 172 12
45 173 18
45 174 30
45 175 49
45 176 41
45 177 49
45 178 22
45 179 37
45 180 40
45 181 21
45 182 47
45 183 29
45 184 24
45 185 15
45 186 18
45 187 17
45 188 21
45 189 4
45 190 23
45 191 18
45 192 6
45 193 29
45 194 35
45 195 1
45 196 9
45 197 46
45 198 7
45 199 15
45 200 35
46 47 41
46 48 1
46 49 11
46 50 33
46 51 7
46 52 12
46 53 23
46 54 31
46 55 1
46 56 42
46 57 23
46 58 16
46 59 4
46 60 33
46 61 18
46 62 19
46 63 46
46 64 50
46 65 44
46 66 22
46 67 27
46 68 20
46 69 9
46 70 39
46 71 26
46 72 20
46 73 29
46 74 22
46 75 30
46 76 22
46 77 21
46 78 12
46 79 29
46 80 19
46 81 46
46 82 45
46 83 35
46 84 47
46 85 18
46 86 45
46 87 24
46 88 3
46 89 6
46 90 14
46 91 19
46 92 33
46 93 2
46 94 20
46 95 14
46 96 28
46 97 5
46 98 38
46 99 22
46 100 26
46 101 29
46 102 46
46 103 14
46 104 2
46 105 12
46 106 44
46 107 25
46 108 50
46 109 34
46 110 44
46 111 32
46 112 3
46 113 23
46 114 20
46 115 2
46 116 45
46 117 32
46 118 22
46 119 28
46 120 50
46 121 29
46 122 35
46 123 24
46 124 10
46 125 5
46 126 15
46 127 1
46 128 4
46 129 9
46 130 20
46 131 36
46 132 49
46 133 24
46 134 22
46 135 6
46 136 36
46 137 30
46 138 49
46 139 20
46 140 2
46 141 3
46 142 36
46 143 35
46 144 7
46 145 29
46 146 25
46 147 35
46 148 7
46 149 25
46 150 35
46 151 11
46 152 15
46 153 23
46 154 17
46 155 23
46 156 50
46 157 2
46 158 16
46 159 10
46 160 39
46 161 26
46 162 18
46 163 11
46 164 21
46 165 9
46 166 17
46 167 15
46 168 49
46 169 46
46 170 19
46 171 27
46 172 13
46 173 46
46 174 11
46 175 38
46 176 43
46 177 10
46 178 50
46 179 5
46 180 5
46 181 40
46 182 41
46 183 9
46 184 32
46 185 45
46 186 32
46 187 7
46 188 48
46 189 48
46 190 22
46 191 30
46 192 13
46 193 40
46 194 49
46 195 14
46 196 6
46 197 16
46 198 18
46 199 6
46 200 24
47 48 20
47 49 22
47 50 13
47 51 1
47 52 4
47 53 40
47 54 22
47 55 15
47 56 5
47 57 16
47 58 7
47 59 5
47 60 17
47 61 1
47 62 18
47 63 11
47 64 26
47 65 6
47 66 31
47 67 44
47 68 10
47 69 29
47 70 47
47 71 44
47 72 25
47 73 25
47 74 33
47 75 25
47 76 7
47 77 43
47 78 10
47 79 8
47 80 3
47 81 1
47 82 14
47 83 40
47 84 35
47 85 46
47 86 37
47 87 42
47 88 24
47 89 32
47 90 3
47 91 41
47 92 6
47 93 7
47 94 12
47 95 4
47 96 1
47 97 35
47 98 45
47 99 24
47 100 2
47 101 48
47 102 45
47 103 37
47 104 16
47 105 35
47 106 46
47 107 4
47 108 29
47 109 16
47 110 5
47 111 14
47 112 47
47 113 40
47 114 10
47 115 13
47 116 30
47 117 28
47 118 24
47 119 30
47 120 36
47 121 43
47 122 30
47 123 6
47 124 2
47 125 4
47 126 32
47 127 22
47 128 27
47 129 30
47 130 48
47 131 29
47 132 30
47 133 47
47 134 18
47 135 1
47 136 12
47 137 32
47 138 9
47 139 14
47 140 21
47 141 23
47 142 20
47 143 34
47 144 12
47 145 32
47 146 46
47 147 47
47 148 33
47 149 43
47 150 4
47 151 34
47 152 14
47 153 1
47 154 42
47 155 24
47 156 37
47 157 38
47 158 27
47 159 39
47 160 38
47 161 44
47 162 7
47 163 22
47 164 24
47 165 24
47 166 19
47 167 24
47 168 35
47 169 31
47 170 29
47 171 5
47 172 13
47 173 20
47 174 25
47 175 8
47 176 5
47 177 47
47 178 24
47 179 39
47 180 38
47 181 11
47 182 48
47 183 44
47 184 7
47 185 50
47 186 33
47 187 42
47 188 33
47 189 49
47 190 8
47 191 8
47 192 25
47 193 2
47 194 4
47 195 2
47 196 42
47 197 49
47 198 5
47 199 25
47 200 3
48 49 19
48 50 40
48 51 20
48 52 29
48 53 14
48 54 30
48 55 30
48 56 29
48 57 29
48 58 13
48 59 4
48 60 8
48 61 40
48 62 3
48 63 26
48 64 37
48 65 6
48 66 4
48 67 23
48 68 18
48 69 42
48 70 39
48 71 12
48 72 42
48 73 37
48 74 41
48 75 27
48 76 1
48 77 28
48 78 27
48 79 48
48 80 35
48 81 32
48 82 37
48 83 49
48 84 31
48 85 47
48 86 42
48 87 49
48 88 42
48 89 49
48 90 34
48 91 24
48 92 23
48 93 38
48 94 44
48 95 12
48 96 43
48 97 25
48 98 4
48 99 16
48 100 41
48 101 23
48 102 42
48 103 23
48 104 48
48 105 10
48 106 41
48 107 33
48 108 17
48 109 16
48 110 2
48 111 43
48 112 6
48 113 41
48 114 50
48 115 16
48 116 32
48 117 41
48 118 10
48 119 37
48 120 34
48 121 21
48 122 14
48 123 39
48 124 37
48 125 25
48 126 43
48 127 5
48 128 26
48 129 38
48 130 13
48 131 6
48 132 44
48 133 14
48 134 35
48 135 17
48 136 10
48 137 3
48 138 38
48 139 5
48 140 50
48 141 24
48 142 34
48 143 10
48 144 30
48 145 44
48 146 26
48 147 15
48 148 32
48 149 45
48 150 28
48 151 40
48 152 40
48 153 43
48 154 30
48 155 12
48 156 2
48 157 17
48 158 37
48 159 47
48 160 49
48 161 36
48 162 42
48 163 5
48 164 27
48 165 19
48 166 8
48 167 9
48 168 17
48 169 22
48 170 44
48 171 29
48 172 36
48 173 46
48 174 32
48 175 31
48 176 44
48 177 34
48 178 29
48 179 36
48 180 16
48 181 24
48 182 7
48 183 36
48 184 33
48 185 30
48 186 4
48 187 5
48 188 1
48 189 34
48 190 6
48 191 34
48 192 21
48 193 18
48 194 6
48 195 6
48 196 41
48 197 11
48 198 22
48 199 28
48 200 44
49 50 18
49 51 40
49 52 24
49 53 33
49 54 23
49 55 9
49 56 25
49 57 41
49 58 40
49 59 25
49 60 6
49 61 33
49 62 28
49 63 9
49 64 6
49 65 11
49 66 47
49 67 41
49 68 32
49 69 12
49 70 40
49 71 16
49 72 5
49 73 32
49 74 16
49 75 17
49 76 8
49 77 50
49 78 13
49 79 14
49 80 25
49 81 36
49 82 33
49 83 19
49 84 8
49 85 29
49 86 13
49 87 19
49 88 19
49 89 1
49 90 11
49 91 48
49 92 41
49 93 30
49 94 15
49 95 35
49 96 7
49 97 39
49 98 28
49 99 3
49 100 32
49 101 43
49 102 9
49 103 8
49 104 44
49 105 40
49 106 31
49 107 38
49 108 35
49 109 45
49 110 40
49 111 11
49 112 44
49 113 25
49 114 45
49 115 12
49 116 39
49 117 17
49 118 1
49 119 13
49 120 30
49 121 13
49 122 25
49 123 42
49 124 12
49 125 40
49 126 13
49 127 2
49 128 22
49 129 32
49 130 44
49 131 48
49 132 32
49 133 18
49 134 21
49 135 8
49 136 8
49 137 43
49 138 24
49 139 27
49 140 26
49 141 43
49 142 45
49 143 49
49 144 14
49 145 9
49 146 9
49 147 26
49 148 41
49 149 36
49 150 32
49 151 44
49 152 6
49 153 21
49 154 17
49 155 15
49 156 49
49 157 27
49 158 32
49 159 38
49 160 27
49 161 2
49 162 9
49 163 28
49 164 24
49 165 34
49 166 20
49 167 31
49 168 3
49 169 15
49 170 48
49 171 45
49 172 34
49 173 4
49 174 21
49 175 45
49 176 33
49 177 16
49 178 23
49 179 23
49 180 11
49 181 46
49 182 15
49 183 11
49 184 30
49 185 26
49 186 34
49 187 46
49 188 24
49 189 6
49 190 43
49 191 9
49 192 8
49 193 42
49 194 23
49 195 14
49 196 33
49 197 17
49 198 24
49 199 37
49 200 47
50 51 30
50 52 4
50 53 43
50 54 36
50 55 3
50 56 7
50 57 29
50 58 49
50 59 14
50 60 16
50 61 35
50 62 18
50 63 8
50 64 32
50 65 46
50 66 25
50 67 42
50 68 19
50 69 38
50 70 22
50 71 50
50 72 23
50 73 15
50 74 41
50 75 17
50 76 39
50 77 17
50 78 36
50 79 2
50 80 6
50 81 26
50 82 43
50 83 49
50 84 28
50 85 11
50 86 36
50 87 28
50 88 37
50 89 42
50 90 30
50 91 7
50 92 48
50 93 4
50 94 50
50 95 36
50 96 2
50 97 45
50 98 20
50 99 45
50 100 49
50 101 48
50 102 9
50 103 17
50 104 38
50 105 46
50 106 6
50 107 46
50 108 36
50 109 14
50 110 21
50 111 29
50 112 49
50 113 22
50 114 20
50 115 10
50 116 16
50 117 2
50 118 22
50 119 29
50 120 14
50 121 14
50 122 15
50 123 18
50 124 43
50 125 41
50 126 45
50 127 30
50 128 38
50 129 37
50 130 38
50 131 7
50 132 38
50 133 44
50 134 4
50 135 11
50 136 42
50 137 5
50 138 44
50 139 13
50 140 20
50 141 38
50 142 44
50 143 47
50 144 13
50 145 11
50 146 8
50 147 50
50 148 45
50 149 6
50 150 9
50 151 11
50 152 14
50 153 26
50 154 44
50 155 16
50 156 19
50 157 30
50 158 32
50 159 8
50 160 35
50 161 45
50 162 11
50 163 10
50 164 22
50 165 48
50 166 15
50 167 18
50 168 20
50 169 29
50 170 12
50 171 24
50 172 33
50 173 43
50 174 6
50 175 48
50 176 28
50 177 26
50 178 9
50 179 41
50 180 21
50 181 22
50 182 31
50 183 26
50 184 4
50 185 13
50 186 15
50 187 33
50 188 11
50 189 7
50 190 34
50 191 25
50 192 47
50 193 31
50 194 23
50 195 2
50 196 37
50 197 46
50 198 1
50 199 24
50 200 5
51 52 22
51 53 2
51 54 33
51 55 21
51 56 48
51 57 27
51 58 46
51 59 44
51 60 13
51 61 18
51 62 46
51 63 11
51 64 2
51 65 50
51 66 4
51 67 44
51 68 23
51 69 49
51 70 34
51 71 4
51 72 19
51 73 18
51 74 42
51 75 39
51 76 44
51 77 35
51 78 5
51 79 26
51 80 14
51 81 49
51 82 44
51 83 49
51 84 1
51 85 1
51 86 34
51 87 33
51 88 7
51 89 25
51 90 17
51 91 41
51 92 30
51 93 19
51 94 48
51 95 47
51 96 49
51 97 5
51 98 38
51 99 38
51 100 42
51 101 1
51 102 48
51 103 47
51 104 43
51 105 22
51 106 44
51 107 26
51 108 14
51 109 34
51 110 9
51 111 19
51 112 42
51 113 17
51 114 50
51 115 17
51 116 2
51 117 20
51 118 1
51 119 26
51 120 45
51 121 15
51 122 27
51 123 36
51 124 44
51 125 46
51 126 29
51 127 31
51 128 42
51 129 47
51 130 13
51 131 5
51 132 15
51 133 13
51 134 8
51 135 40
51 136 30
51 137 3
51 138 1
51 139 1
51 140 49
51 141 1
51 142 18
51 143 25
51 144 49
51 145 48
51 146 29
51 147 15
51 148 36
51 149 18
51 150 1
51 151 36
51 152 13
51 153 7
51 154 30
51 155 27
51 156 7
51 157 5
51 158 34
51 159 9
51 160 40
51 161 21
51 162 27
51 163 43
51 164 39
51 165 21
51 166 10
51 167 24
51 168 41
51 169 49
51 170 23
51 171 29
51 172 10
51 173 7
51 174 17
51 175 3
51 176 10
51 177 47
51 178 5
51 179 14
51 180 34
51 181 25
51 182 41
51 183 33
51 184 20
51 185 9
51 186 39
51 187 23
51 188 14
51 189 2
51 190 31
51 191 1
51 192 36
51 193 42
51 194 14
51 195 16
51 196 38
51 197 17
51 198 18
51 199 28
51 200 28
52 53 42
52 54 12
52 55 1
52 56 1
52 57 11
52 58 21
52 59 39
52 60 48
52 61 5
52 62 33
52 63 10
52 64 14
52 65 48
52 66 10
52 67 48
52 68 39
52 69 1
52 70 2
52 71 22
52 72 17
52 73 6
52 74 2
52 75 11
52 76 39
52 77 50
52 78 9
52 79 47
52 80 9
52 81 16
52 82 10
52 83 32
52 84 2
52 85 25
52 86 18
52 87 37
52 88 18
52 89 42
52 90 46
52 91 50
52 92 3
52 93 38
52 94 45
52 95 34
52 96 44
52 97 32
52 98 38
52 99 44
52 100 16
52 101 40
52 102 16
52 103 1
52 104 26
52 105 42
52 106 33
52 107 41
52 108 27
52 109 49
52 110 42
52 111 43
52 112 27
52 113 30
52 114 37
52 115 28
52 116 39
52 117 20
52 118 48
52 119 26
52 120 19
52 121 16
52 122 9
52 123 16
52 124 47
52 125 19
52 126 29
52 127 40
52 128 28
52 129 21
52 130 3
52 131 18
52 132 8
52 133 11
52 134 20
52 135 36
52 136 9
52 137 29
52 138 21
52 139 3
52 140 11
52 141 48
52 142 39
52 143 50
52 144 15
52 145 15
52 146 17
52 147 4
52 148 49
52 149 22
52 150 19
52 151 47
52 152 25
52 153 47
52 154 24
52 155 2
52 156 50
52 157 45
52 158 23
52 159 7
52 160 20
52 161 41
52 162 10
52 163 42
52 164 32
52 165 44
52 166 7
52 167 5
52 168 28
52 169 28
52 170 42
52 171 24
52 172 31
52 173 5
52 174 26
52 175 36
52 176 34
52 177 25
52 178 28
52 179 24
52 180 15
52 181 9
52 182 34
52 183 35
52 184 42
52 185 20
52 186 17
52 187 38
52 188 35
52 189 29
52 190 10
52 191 46
52 192 47
52 193 17
52 194 40
52 195 43
52 196 13
52 197 32
52 198 17
52 199 17
52 200 15
53 54 44
53 55 2
53 56 28
53 57 21
53 58 25
53 59 31
53 60 32
53 61 48
53 62 9
53 63 21
53 64 8
53 65 48
53 66 48
53 67 32
53 68 38
53 69 28
53 70 4
53 71 7
53 72 17
53 73 46
53 74 21
53 75 26
53 76 49
53 77 48
53 78 46
53 79 21
53 80 28
53 81 19
53 82 43
53 83 6
53 84 5
53 85 7
53 86 14
53 87 44
53 88 34
53 89 7
53 90 21
53 91 29
53 92 40
53 93 2
53 94 5
53 95 10
53 96 2
53 97 23
53 98 44
53 99 25
53 100 22
53 101 38
53 102 27
53 103 15
53 104 25
53 105 47
53 106 8
53 107 15
53 108 16
53 109 11
53 110 31
53 111 46
53 112 47
53 113 27
53 114 3
53 115 25
53 116 16
53 117 9
53 118 34
53 119 24
53 120 50
53 121 20
53 122 49
53 123 21
53 124 11
53 125 45
53 126 18
53 127 30
53 128 23
53 129 42
53 130 6
53 131 15
53 132 11
53 133 6
53 134 37
53 135 3
53 136 10
53 137 49
53 138 36
53 139 7
53 140 3
53 141 19
53 142 29
53 143 41
53 144 50
53 145 32
53 146 8
53 147 46
53 148 14
53 149 14
53 150 17
53 151 42
53 152 39
53 153 39
53 154 19
53 155 16
53 156 21
53 157 23
53 158 6
53 159 8
53 160 49
53 161 12
53 162 41
53 163 26
53 164 41
53 165 13
53 166 8
53 167 47
53 168 7
53 169 12
53 170 13
53 171 37
53 172 24
53 173 8
53 174 15
53 175 6
53 176 25
53 177 35
53 178 38
53 179 20
53 180 35
53 181 43
53 182 26
53 183 14
53 184 22
53 185 47
53 186 7
53 187 7
53 188 27
53 189 47
53 190 26
53 191 50
53 192 7
53 193 23
53 194 35
53 195 21
53 196 31
53 197 16
53 198 38
53 199 47
53 200 28
54 55 33
54 56 10
54 57 41
54 58 24
54 59 48
54 60 23
54 61 27
54 62 17
54 63 7
54 64 36
54 65 46
54 66 4
54 67 7
54 68 30
54 69 12
54 70 34
54 71 50
54 72 36
54 73 30
54 74 45
54 75 2
54 76 32
54 77 41
54 78 12
54 79 35
54 80 38
54 81 41
54 82 42
54 83 20
54 84 18
54 85 12
54 86 40
54 87 13
54 88 27
54 89 36
54 90 28
54 91 39
54 92 9
54 93 46
54 94 4
54 95 13
54 96 14
54 97 48
54 98 22
54 99 17
54 100 6
54 101 11
54 102 8
54 103 31
54 104 42
54 105 43
54 106 15
54 107 28
54 108 41
54 109 7
54 110 14
54 111 12
54 112 18
54 113 4
54 114 46
54 115 1
54 116 32
54 117 24
54 118 37
54 119 9
54 120 2
54 121 22
54 122 32
54 123 9
54 124 14
54 125 41
54 126 34
54 127 10
54 128 10
54 129 18
54 130 47
54 131 30
54 132 49
54 133 42
54 134 17
54 135 38
54 136 32
54 137 24
54 138 43
54 139 26
54 140 26
54 141 9
54 142 28
54 143 24
54 144 31
54 145 18
54 146 14
54 147 47
54 148 13
54 149 3
54 150 43
54 151 44
54 152 11
54 153 8
54 154 13
54 155 29
54 156 1
54 157 5
54 158 35
54 159 19
54 160 9
54 161 13
54 162 13
54 163 46
54 164 31
54 165 28
54 166 27
54 167 35
54 168 23
54 169 29
54 170 10
54 171 14
54 172 28
54 173 34
54 174 30
54 175 21
54 176 49
54 177 5
54 178 32
54 179 43
54 180 7
54 181 49
54 182 39
54 183 12
54 184 43
54 185 30
54 186 7
54 187 27
54 188 49
54 189 19
54 190 30
54 191 34
54 192 26
54 193 43
54 194 11
54 195 46
54 196 32
54 197 13
54 198 39
54 199 42
54 200 14
55 56 22
55 57 15
55 58 8
55 59 3
55 60 45
55 61 33
55 62 34
55 63 19
55 64 41
55 65 42
55 66 15
55 67 26
55 68 18
55 69 36
55 70 15
55 71 44
55 72 45
55 73 12
55 74 23
55 75 47
55 76 10
55 77 29
55 78 33
55 79 24
55 80 40
55 81 38
55 82 19
55 83 10
55 84 21
55 85 13
55 86 6
55 87 12
55 88 41
55 89 29
55 90 4
55 91 30
55 92 7
55 93 39
55 94 11
55 95 14
55 96 23
55 97 28
55 98 44
55 99 41
55 100 9
55 101 8
55 102 47
55 103 45
55 104 34
55 105 47
55 106 6
55 107 50
55 108 17
55 109 20
55 110 35
55 111 4
55 112 14
55 113 13
55 114 39
55 115 9
55 116 50
55 117 41
55 118 28
55 119 19
55 120 18
55 121 47
55 122 12
55 123 19
55 124 7
55 125 13
55 126 1
55 127 37
55 128 48
55 129 42
55 130 44
55 131 28
55 132 31
55 133 5
55 134 27
55 135 23
55 136 18
55 137 38
55 138 26
55 139 46
55 140 29
55 141 22
55 142 37
55 143 30
55 144 26
55 145 18
55 146 21
55 147 23
55 148 5
55 149 34
55 150 17
55 151 31
55 152 8
55 153 39
55 154 28
55 155 48
55 156 30
55 157 11
55 158 22
55 159 27
55 160 9
55 161 46
55 162 18
55 163 20
55 164 24
55 165 42
55 166 6
55 167 11
55 168 11
55 169 2
55 170 46
55 171 49
55 172 50
55 173 45
55 174 44
55 175 46
55 176 5
55 177 9
55 178 30
55 179 50
55 180 28
55 181 21
55 182 32
55 183 26
55 184 11
55 185 41
55 186 22
55 187 40
55 188 1
55 189 18
55 190 24
55 191 37
55 192 45
55 193 26
55 194 50
55 195 15
55 196 14
55 197 21
55 198 38
55 199 38
55 200 18
56 57 32
56 58 15
56 59 2
56 60 3
56 61 8
56 62 23
56 63 46
56 64 1
56 65 31
56 66 27
56 67 39
56 68 27
56 69 31
56 70 23
56 71 23
56 72 45
56 73 35
56 74 43
56 75 12
56 76 26
56 77 33
56 78 26
56 79 44
56 80 21
56 81 48
56 82 38
56 83 34
56 84 39
56 85 11
56 86 1
56 87 11
56 88 26
56 89 34
56 90 4
56 91 2
56 92 50
56 93 27
56 94 27
56 95 32
56 96 6
56 97 23
56 98 5
56 99 26
56 100 26
56 101 30
56 102 39
56 103 11
56 104 13
56 105 45
56 106 36
56 107 42
56 108 18
56 109 39
56 110 41
56 111 42
56 112 5
56 113 2
56 114 27
56 115 48
56 116 45
56 117 33
56 118 28
56 119 34
56 120 12
56 121 29
56 122 37
56 123 14
56 124 3
56 125 50
56 126 49
56 127 42
56 128 46
56 129 25
56 130 30
56 131 44
56 132 24
56 133 23
56 134 14
56 135 17
56 136 10
56 137 35
56 138 49
56 139 10
56 140 21
56 141 21
56 142 41
56 143 36
56 144 1
56 145 45
56 146 14
56 147 8
56 148 28
56 149 47
56 150 20
56 151 35
56 152 38
56 153 22
56 154 5
56 155 31
56 156 37
56 157 1
56 158 41
56 159 42
56 160 18
56 161 4
56 162 49
56 163 15
56 164 3
56 165 33
56 166 29
56 167 16
56 168 49
56 169 40
56 170 15
56 171 21
56 172 28
56 173 22
56 174 4
56 175 25
56 176 38
56 177 9
56 178 23
56 179 42
56 180 42
56 181 1
56 182 14
56 183 36
56 184 50
56 185 37
56 186 24
56 187 42
56 188 40
56 189 41
56 190 29
56 191 28
56 192 12
56 193 38
56 194 42
56 195 12
56 196 35
56 197 34
56 198 34
56 199 3
56 200 24
57 58 48
57 59 44
57 60 31
57 61 31
57 62 42
57 63 41
57 64 38
57 65 8
57 66 24
57 67 15
57 68 2
57 69 23
57 70 40
57 71 30
57 72 16
57 73 5
57 74 16
57 75 47
57 76 48
57 77 45
57 78 15
57 79 31
57 80 11
57 81 9
57 82 23
57 83 38
57 84 41
57 85 37
57 86 31
57 87 31
57 88 42
57 89 18
57 90 5
57 91 13
57 92 46
57 93 35
57 94 3
57 95 5
57 96 47
57 97 40
57 98 43
57 99 47
57 100 2
57 101 10
57 102 13
57 103 37
57 104 50
57 105 34
57 106 1
57 107 21
57 108 22
57 109 25
57 110 19
57 111 45
57 112 29
57 113 43
57 114 28
57 115 34
57 116 31
57 117 15
57 118 16
57 119 50
57 120 21
57 121 49
57 122 23
57 123 26
57 124 25
57 125 41
57 126 37
57 127 39
57 128 31
57 129 19
57 130 27
57 131 32
57 132 39
57 133 8
57 134 37
57 135 40
57 136 25
57 137 37
57 138 3
57 139 17
57 140 14
57 141 48
57 142 15
57 143 49
57 144 1
57 145 6
57 146 20
57 147 16
57 148 44
57 149 29
57 150 22
57 151 38
57 152 3
57 153 27
57 154 32
57 155 42
57 156 24
57 157 43
57 158 40
57 159 11
57 160 7
57 161 23
57 162 14
57 163 15
57 164 24
57 165 29
57 166 5
57 167 7
57 168 23
57 169 5
57 170 7
57 171 29
57 172 46
57 173 10
57 174 50
57 175 47
57 176 8
57 177 11
57 178 50
57 179 37
57 180 4
57 181 42
57 182 36
57 183 11
57 184 47
57 185 45
57 186 3
57 187 10
57 188 41
57 189 45
57 190 14
57 191 2
57 192 11
57 193 21
57 194 21
57 195 13
57 196 50
57 197 9
57 198 27
57 199 25
57 200 25
58 59 7
58 60 41
58 61 11
58 62 2
58 63 31
58 64 7
58 65 45
58 66 31
58 67 8
58 68 17
58 69 38
58 70 38
58 71 11
58 72 40
58 73 22
58 74 27
58 75 6
58 76 9
58 77 39
58 78 24
58 79 20
58 80 50
58 81 48
58 82 28
58 83 13
58 84 10
58 85 25
58 86 42
58 87 25
58 88 1
58 89 22
58 90 33
58 91 22
58 92 12
58 93 22
58 94 38
58 95 34
58 96 20
58 97 48
58 98 46
58 99 48
58 100 10
58 101 25
58 102 4
58 103 22
58 104 19
58 105 16
58 106 40
58 107 22
58 108 35
58 109 21
58 110 25
58 111 46
58 112 39
58 113 29
58 114 22
58 115 9
58 116 14
58 117 6
58 118 10
58 119 39
58 120 16
58 121 13
58 122 25
58 123 9
58 124 20
58 125 45
58 126 22
58 127 25
58 128 43
58 129 39
58 130 41
58 131 39
58 132 15
58 133 22
58 134 33
58 135 44
58 136 27
58 137 27
58 138 41
58 139 39
58 140 23
58 141 13
58 142 21
58 143 46
58 144 34
58 145 44
58 146 34
58 147 50
58 148 48
58 149 2
58 150 18
58 151 41
58 152 29
58 153 34
58 154 50
58 155 35
58 156 33
58 157 42
58 158 35
58 159 32
58 160 15
58 161 48
58 162 2
58 163 48
58 164 20
58 165 22
58 166 35
58 167 4
58 168 6
58 169 30
58 170 33
58 171 28
58 172 7
58 173 6
58 174 36
58 175 1
58 176 15
58 177 38
58 178 28
58 179 22
58 180 22
58 181 2
58 182 49
58 183 34
58 184 50
58 185 1
58 186 18
58 187 46
58 188 26
58 189 6
58 190 7
58 191 27
58 192 1
58 193 44
58 194 4
58 195 16
58 196 21
58 197 4
58 198 1
58 199 3
58 200 20
59 60 10
59 61 19
59 62 30
59 63 39
59 64 42
59 65 31
59 66 49
59 67 21
59 68 31
59 69 22
59 70 21
59 71 28
59 72 39
59 73 42
59 74 39
59 75 47
59 76 10
59 77 24
59 78 25
59 79 17
59 80 9
59 81 44
